508,castrazione chimico subito,2,0.0,2,0,2,-0.0521,0.0,0.0,
509,quello non dire altro parola prova chiedere come mai non mandare fare carcere casa come mai non fare questo cosa romania altrimenti altro castrazione grande paolo,40,0.025,4,3,3,0.0188,0.0,0.0062,
510,legge nostro me diretto fare capire gente cosa bisogna fare,13,0.0,3,0,2,0.0207,0.1,0.0,
511,no odioso smiling_face_with_horns ,2,0.0,2,0,2,0.3233,0.0,0.1111,
512,cazzata dire non contare,7,0.0,2,1,0,-0.0465,0.0,0.0,
513,odioso venire vomitare quando vedere,8,0.0,2,1,0,-0.0916,0.0,0.0278,
514,matteo zittire questo giacca bianca pensare po pure donna dire parte mio andare fare pasta fagiolo sicuramente sbagliare pure quello pensare,35,0.0,2,0,1,0.0014,0.0,0.0,
515,stare primo personalizzare referendum avere proprio faccia culo,16,0.0625,3,2,0,-0.0,0.0,0.0159,
516,italia andare prelevare africano settimana lamentare stupro,15,0.0,1,0,0,-0.0402,0.0,0.0169,
517,omino senza palla,3,1.0,1,0,0,-0.1042,0.0,0.0588,
518,salvini essere vostro mano,5,0.0,2,0,1,0.1328,-0.25,0.0,
519,prendere malto ormai non resta questo politica sterile inconcludente soprattutto indecente matteo combattere,16,0.0,4,0,5,0.0469,0.0769,0.0093,
520,naturalmente tutto cazzata,3,0.0,1,0,0,-0.1667,0.0,0.0385,
521,vergogna povero italia,4,0.0,1,0,0,-0.3444,0.0,0.0,
522,fare schifo,2,0.0,1,0,0,-0.0352,0.0,0.0909,
523,avere ragione salvini essere piu antipatico inguaribile non fata piu vedere,14,0.7143,4,3,1,0.0734,0.0,0.0,
524,,1,0.0,1,0,0,0,0,
525,dovere tu fare cosa pagare piu nulla dovere avere centesimo poi fare togliere tu casa tanto tassa pagare servire creare lavoro miglioria paese servire mantenere vitalizio rivoluzione stare spremere come limone togliere subito vitalizio recuperare soldo dare avere pensionato isolato introdurre sussidio giovane utilizzare nostro soldo lavoro fare gente impiccare,80,0.0,8,2,15,0.0046,0.04,0.0,
526,castaldini suo piccolo quasi accettabile malpezzi odioso massimo,14,0.0,2,0,2,0.0033,0.0,0.0156,
527,non novita primo avere fatto propugnata puro gay quello finto omosessuale ed ora fare propaganda anti russia questo motivo cui non guardare primo non guardero mai,33,0.0,3,0,4,-0.0684,0.0769,0.0123,
528,no questo non guardo piu quinta colonna fare vomitare,11,0.0,1,0,0,0.0156,0.0,0.0189,
529,figurone essere questo dama quanto stazzate dire quando aprire bocca,14,0.0,3,3,1,-0.0321,0.2,0.0,
530,dittatore ridicolo,2,0.0,2,1,0,-0.0625,0.0,0.0,
531,usare forbice,4,0.0,1,0,0,0.0195,0.0,0.0,
532,altro melos sibilate quanto cazzata dire,8,0.25,1,0,0,0.0417,0.3333,0.025,
533,bordello prendere mazzo ora,8,0.0,1,0,0,-0.0104,0.0,0.0,
534,bah bah bah bah bah ridere chi credere,10,0.9,2,0,1,0.0206,0.625,0.0,
535,rotta mondezzai,4,0.0,1,0,0,0.0156,0.5,0.0,
536,vomitevole,1,0.0,2,1,0,0,0.0,0.0,
537,no nessun motti pesante,6,0.0,2,0,2,0.0052,0.5,0.0,
538,bravo matteo condividere pienamente,5,0.0,3,2,0,0.1755,0.0,0.0,
539,no odio,4,0.0,3,2,0,0.375,0.0,0.0,
540,bastare bastare bastare,4,0.0,2,1,0,-0.0938,0.0,0.0,
541,polizia carabiniere lasciare pace ragazzo sound non quello padre tobia centro sociale forse qualcuno pensare paio volta primo delinquere come insegna pdf,36,0.0,2,1,2,0.0119,0.0909,0.0,
542,andare zappare,3,0.0,2,1,0,0.0625,0.0,0.0,
543,volere svuotare stomaco intestare ascolto questo secondo vomito dissenteria propulsivo arrivare immediatamente,21,0.0,1,0,3,-0.0703,0.0833,0.0091,
544,bastare essere stanco questo continuo scarico africano analfabeta delinquente forza dovere organizzare manifestazione protesta,20,0.0,5,4,0,-0.0458,0.0,0.0159,
545,bravo bravo,4,0.0,3,2,0,0.3353,0.0,0.0,
546,cambio canale,2,0.0,1,0,0,0.0017,0.0,0.0,
547,proprio no discorso risposta studiare sempre contro italiano dovere andare africo ed insegnare dottrina laggiu,19,0.0526,3,2,1,0.027,0.0,0.0,
548,debbo come fa invitare castaldo chi semplice consigliere comunale cd guardare caso attaccare solo centro destra volere vitalita pieno clandestino quanto guadagnare tutto questo trasmissione televisivo,41,0.0,2,0,1,0.0273,0.0769,0.0,
549,chi sapere dove arrivare malpezzi personaggio squallido italiano bugiardo come fa guardare specchio tutto bugia,23,0.0,2,1,0,-0.0188,0.0667,0.018,
550,questo zecca andare deportato,4,0.0,2,0,1,0.026,0.0,0.0345,
551,carita essere insopportabile,4,0.0,2,0,1,-0.0234,0.0,0.0357,
552,questo zingaro maledetto altro ruspa,7,0.0,3,0,2,-0.0625,0.0,0.0278,
553,stasera avere capire italiano nostro nazione essere ospite,14,0.0,2,0,2,0.0383,0.0,0.0,
554,tutto essere tenerle schiaffo due,12,0.0,1,0,0,0.0,0.2,0.0,
555,gente non avere mai combinare cazzo vita vendere padre madre qualche minuto notorieta squallore,25,0.0,3,0,2,-0.073,0.0,0.0105,
556,dire spedire casa,7,0.0,2,0,1,0.002,0.0,0.0,
557,terrieri situazione non volere piu roma nero musulmano clandestino delinquente stupratore,16,0.25,1,0,0,0.022,0.1818,0.0449,
558,stupire invitare questo trasmissione personaggio stimi,10,0.0,1,0,0,0.0117,0.1667,0.0,
559,fare scomparire pdf voto forza matteo salvini,10,0.8,1,0,0,-0.0465,0.0,0.0,
560,polso duro tutto,4,0.0,2,0,1,-0.15,0.0,0.0,
561,renzi dovere fare fuori subito sapere come fa fare italia questo distruggere giorno giorno grazia renzi,26,0.0,2,0,3,0.0202,0.0,0.0,
562,odioso entrambi appena aprire bocca iniziare sparare cavolate angry_face ,8,0.125,2,1,1,-0.141,0.0,0.0,
563,brutto troia,2,0.0,1,0,0,-0.3711,0.0,0.0833,
564,sei primo indagare sei nessuno ansare sei solo demente donna capra anti costituzionale,23,0.0,1,0,3,-0.0444,0.0,0.0233,
565,saputello antipatico non digeribile bicarbonato tanno sempre tivu quando lavorare,12,0.0833,6,2,4,-0.0723,0.2,0.0,
566,chi digerire nemmeno fachiro odioso maniera stratosferico,9,0.1111,4,4,0,0.101,0.0,0.0175,
567,dovere andare via brava tanche,6,0.0,3,2,0,-0.0208,0.2,0.0,
568,detestare avere voce coso stridulo essere arrogante brava solo palla,14,0.0,2,1,0,0.1327,0.0,0.0147,
569,mare senza problema dieta perfetta,11,0.0909,2,0,1,-0.1055,0.0,0.0,
570,come mai meta italia tribunale minore assistente sociale essere piu attivo,15,0.0,2,1,0,-0.0624,0.0,0.0,
571,come donna racchio voce odioso,8,0.0,1,0,0,-0.1076,0.0,0.0667,
572,castaldini poverina non sapere mai pesce prendere dire sempre stesso cosa resto bologna fare tagliatella vitellini peccato essere carina,30,0.0,5,0,4,0.0133,0.1053,0.0,
573,essere peggio gustarla fare cagare veramente consiglio chi soffrire stitichezza,16,0.0,3,2,0,-0.0762,0.1,0.0127,
574,tipico sex ormai trattare scemo,10,0.2,2,0,1,0.1035,0.2,0.0323,
575,pesante non sapere chi peggio,9,0.0,3,2,0,0.1044,0.0,0.0,
576,schifo vergone essere italiano,7,0.0,1,0,0,-0.1927,0.25,0.0,
577,aspettare maranello poi forca trafiggere tutto piduisti,9,0.8889,2,0,2,0.0156,0.2857,0.0,
578,essere insopportabile quello dire non appartenere vita cittadino italiano trovare ad affrontare voce essere fastidioso ascoltare,27,0.0,2,0,2,-0.0617,0.0,0.0078,
579,non pago tu luce guardare stupidata lava altro scervello,13,0.0,3,2,4,0.0788,0.2222,0.0,
580,rottamare politicamente come altro,6,0.0,1,0,0,0.0417,0.0,0.0,
581,voce questo gente dire male essere italiano,16,0.0,1,0,0,-0.1231,0.0,0.0,
582,malpezzi aria milonga vedere benissimo gang bang,11,0.0,1,0,2,0.0449,0.1429,0.0,
583,vomito mangiapane tradimento ovvio tenere pdf altrimenti cosa andare fare,15,0.0667,4,3,0,0.0833,0.1,0.0,
584,avere dna crimine sporcizia intanto danno casa popolare pagare nostro tassa italiano dormire strada se fortunato possedere macchina potere dormire altrimenti sotto ponte tanto,42,0.0,2,1,1,0.0398,0.0,0.0,
585,essere arpia ignorante,4,0.0,1,0,0,-0.2734,0.0,0.0455,
586,dire domani mattina andare ruspa buttare tutto giu tenere quello baracca fare storia quello ubriacone via casa,31,0.0,4,0,3,0.0039,0.0,0.0,
587,entrambi mettere gabbia leone affamare urtare solo vedere questo,18,0.0,3,0,2,0.0033,0.0,0.0,
588,difendere diritto italiano immigrato avere rotto ormai essere diventare intollerante razzista piu mai tutto diritto non volere piu,29,0.0,6,0,5,-0.0623,0.0,0.0077,
589,no essere brava persona cosa stare dire essere risorsa nostro paese sporcare rubare non fare oca zoo mattina sera essere fondamentale altrimenti criminalita come andare avanti,28,0.0,7,0,11,-0.0119,0.0769,0.0114,
590,assolutamente no,2,0.0,1,0,0,0.375,0.0,0.0,
591,no odioso,2,0.0,1,0,0,0.3233,0.0,0.1111,
592,malpezzi meglio stia zitto dovere vergone difendere sequela gentaglia non solo castrazione pene severo,21,0.0,1,0,0,0.1094,0.1429,0.0098,
593,donna non avere idea realta cui vivere cittadino autoctono comprendere librandoti,16,0.0,2,0,1,0.0231,0.0909,0.0,
594,schifo vomito,5,0.0,2,1,0,-0.2671,0.0,0.0769,
595,ruspare tutto,2,1.0,1,0,0,0.0039,0.0,0.0,
596,salvini libero vitalita questo ladro delinquenza,8,0.0,1,0,0,-0.043,0.0,0.0208,
597,sperare italiano votare no coso togliere mezzo questo cancro renzi questo uccidere tutto abbasso renzi tutto sinistra marcia corrotta terrorista forza salvini destra,34,1.0,1,0,0,0.0025,-0.0435,0.0,
598,femminista dove essere,5,0.2,2,1,0,0.0,0.0,0.0,
599,no prendere fondello italiano prendere nostro soldo italiano dare,19,0.0,1,0,0,-0.0127,0.0,0.0,
600,sentire blaterare cagare pazzesco,6,0.3333,2,0,1,-0.0713,0.0,0.0303,
601,qua fregare casa perdere tempo parlare diritto civile,16,0.9375,1,0,0,0.0003,0.0,0.0,
602,lager lager lager lager lager lager lager,7,0.0,1,0,0,-0.0266,0.0,0.0,
603,favore mandare lavare piatto casa stupido,12,0.0,1,0,0,-0.026,0.0,0.0244,
604,civetta trottera non essere ed accordo ma essere veramente donna como pure lantanide taglione meno,22,0.0,1,0,0,0.0098,0.3333,0.0,
605,imbecille orecchino spacciare mediatore roma roba matto parlare cretino pdf parlare ed integrazione portale casa tuo cretino,26,0.0,5,2,2,-0.0281,0.1765,0.0161,
606,favore rendere conto cazzata dire,11,0.0,2,1,0,0.0167,0.0,0.0303,
607,lasciare passerella ragionamento fare essere bumerang,11,0.1818,3,2,3,0.002,0.1667,0.0,
608,matteo vergogna pensare saluto,10,0.0,3,1,1,-0.0664,0.0,0.0,
609,matteo eccola risolvere tutto problema,7,0.0,2,1,0,0.0,0.0,0.0,
610,non digerire,3,0.0,1,0,0,0.0332,0.0,0.0,
611,oggi avere sentire bocca renzi dire non capire italiano non essere accorgere pagano meno tassa rendere conto quello dire questo mentecatto chi votare votera ora nessuno avere votare stare decidere spendere nostro soldo regalare tutto quello stare invadere tutto uomo italia pensare stare invadere mantenere pure,72,0.0,3,0,2,-0.0234,0.0,0.0032,
612,tolleranza zero bastare,3,0.0,2,1,0,0.0938,0.0,0.0,
613,ovviamente bisognera votare no possibile rimorso votare no referendum sara quello allineare decretati estremo sinistra popo anticomunista scazzavi no goal villini,34,0.0588,3,2,1,0.0376,0.2857,0.0,
614,corso difesa personale gratuito donna uomo aumentare possibilita difesa intervento,19,0.0526,1,0,0,-0.0522,0.0,0.0,
615,voto no riforma votare solo pdf cd verdiano leccia non sentire ignorante realista poi ricordare questo riforma fatta governo non eleggere popolo ministro mollusco losco bosco affare anticostituzionale poco,40,0.0,4,1,8,-0.0165,0.1379,0.0098,
616,piu tosto spegnere tivu,5,0.0,1,0,0,0.0312,0.25,0.0,
617,cagare,2,0.0,2,1,0,-0.4258,0.0,0.0,
618,puttanata,1,0.0,1,0,0,-0.2656,0.0,0.0,
619,donna non picchiare fiore proprio tutto non puo fare qualche eccezione,16,0.0,5,2,9,0.0168,0.0,0.0,
620,pescatore prendere tutto quello essere governo buttare mare peso attaccare gamba,17,0.0,1,0,1,-0.0081,0.0,0.0,
621,no odioso malpezzi come tutto veneziani castaldini lasciare stare,13,0.0,1,0,0,0.0768,0.1111,0.0154,
622,no essere insopportabile prendere schiaffo,5,0.0,4,0,5,0.0937,0.0,0.0238,
623,quando essere questo scemo cambiare canale non capire invitare snebbio intanto opinione equivalere zero,25,0.0,1,0,2,0.0254,0.0714,0.0097,
624,liberare questo clandestino avere strada pieno fuori tutto,10,0.0,1,0,0,-0.0187,0.0,0.0,
625,governo traditore vendere suo elettore,6,0.0,3,0,3,0.0005,0.0,0.0,
626,odioso tutto starnazzare,8,0.0,4,3,0,-0.0625,0.0,0.0,
627,fare venire vomitare bouquet ,6,0.0,1,0,0,0.0,0.0,0.05,
628,sperare no sapere cuscini sparendo essere destra chiassoso incazzo sinistra amica roma italia spazzatura,28,0.0,1,0,0,-0.0391,0.2857,0.0192,
629,quando vedere fare rabbrividite tale punto bloccare digestione essere veramente insopportabile venire vomitare odioso,23,0.0,2,0,1,-0.0176,0.0714,0.0256,
630,quanto bambino ed anziano essere malmenare primo mettere telecamera,11,0.0,2,1,0,0.043,0.0,0.0,
631,appena vedere cambio canale,5,0.0,1,0,0,0.0072,0.0,0.0,
632,scusa matteo quello muratore prendere collottola fare uscire casa mio prepotenza magari finestra potere fare,28,0.0,2,1,3,0.0009,0.0,0.0,
633,partecipare fare odiare meglio coso caro saluto ad entrambi,11,0.0,4,0,3,0.2031,0.0,0.0,
634,quando fare quello sorriso ridicolo prendere schiaffo,9,0.0,1,0,0,-0.0078,0.1429,0.0,
635,stupratore pedofilo nessuna pieta castrazione lavoro forzato vita,12,0.0,2,0,2,-0.0241,0.0,0.0,
636,becco lasciare perdere andare renzi,6,0.0,1,0,0,-0.043,0.0,0.0,
637,plauso ad uomo voraginoso,7,0.0,2,1,0,0.0632,0.25,0.0,
638,tutto questo stupratore sia italiano straniero dovere avere pene severo rovinare donna questo caso ragazzina sempre,23,0.0,2,1,4,-0.0512,0.0,0.0087,
639,matteo avere tramenato nuovo sigaretta poi dire non avere aumentare tassa smorto tuo,20,0.1,5,1,6,0.0644,0.1538,0.0,
640,truffatore scazzavo solo fregatura potere arrivare,7,0.0,2,0,1,-0.0229,0.1667,0.0,
641,stima grande coraggio questo ragazza violentare,8,0.0,2,0,1,0.1203,0.0,0.0,
642,essere zecca rossa volere fare,8,0.0,3,2,0,-0.0013,0.0,0.0333,
643,matteo salvini finalmente avere dire cosa quasi giusto pericolo castrazione chimico questo depravato provare piacere semplicemente imporre proprio volere donna bambino stuprare pericolo non avere piu capacitare fisico stuprare sfogare proprio frustrazione uccidere vittima soluzione migliore reintrodurre pena morte,64,0.0,5,2,5,0.0024,-0.0256,0.0,
644,questo famiglia albanese italianese sia non convincere vedere mattina sera tutto trasmissivo tivu fare buio porre dove non mettere piede manco armato bomba mano,42,0.0,2,0,4,-0.0195,0.125,0.0,
645,ambedue antipatico petulante mandare casa cucire fare maglia,14,0.0,3,0,2,-0.0618,0.0,0.0,
646,parola insopportabile,3,0.0,2,1,0,-0.1562,0.0,0.0476,
647,avere occhio arrossare avere sonno cosa,8,0.0,1,0,0,0.0854,0.0,0.0,
648,come diritto espressione satira non dovere avere limite sorta domani chi scegliera dove cosa mettere paletto liberta espressione satira quale corollario primo funzionare solo non essere limite no essere balia vincolo arbitrario dittatura nascere questo,58,0.0,3,1,4,0.0218,0.0,0.0,
649,parlare altro gallina,3,0.0,1,0,0,0.0391,0.0,0.0,
650,andare matteo,2,0.0,2,1,0,-0.1113,0.0,0.0,
651,"avere tutto mio personalizzare ed altro avere regalare tanto essere sempre piu avere sempre battuta pronto libro conoscere meglio cancellare legge tornero casa ""z	u	l	u"" immigrato non scappare nessuna guerra piu sicurezza meno tassa politico accrescere nostro popolazione andare matteo velina",60,0.0,10,1,11,0.0361,0.075,0.0,
652,coraggio andare tivu chissa come prendere culo fuori italia,17,0.0,1,0,0,-0.0134,0.1111,0.0169,
653,non sembrare giusto ostentare vicenda familiare questo disinvoltura,10,0.0,2,0,1,-0.0797,0.0,0.0,
654,no ogni volta dovere prendere diesel,7,0.0,1,0,0,-0.026,0.1667,0.0,
655,ciao chiamare vispo teresa mio parto dire persona non sapere cosa dire parlare parlare non dire nulla,28,0.0,1,0,0,-0.0037,0.0,0.0,
656,parlare roma naturalmente,4,0.0,1,0,0,-0.0208,0.3333,0.04,
657,iniettare proprio estrogeno coso puo essere calmare senno vedere crescere tetta stuprare stesso,21,0.0,1,0,0,0.0373,0.0,0.0,
658,mandare vaffanculo chiedere come avere fatto entrare politica motivo sapere gia,18,0.0,4,1,2,0.0213,0.0909,0.0,
659,no grazia,2,0.0,1,0,0,-0.2379,0.0,0.0,
660,caro matteo salvini dare voto quello dire tutto votero essere cazzata distruggere impresa artigiano studio settore tornero infame roma spazzare via ruspa tutto clandestino essere solo uomo sbarcare nostro mare fare ritornare suo paese abbraccio forte continuare coso votero al prossimo elezione ciao tuo fan,65,0.0,1,0,0,0.0179,0.0222,0.0065,
661,famiglia,2,0.0,2,0,1,0.0,0.0,0.0,
662,no bicarbonato mai,4,0.0,4,1,4,0.0,0.0,0.0,
663,altro universita gratis migrare,6,0.0,2,1,0,-0.0156,0.0,0.0,
664,vergogna,1,0.0,1,0,0,-0.4844,0.0,0.0,
665,no non digerire tanche gliele cantare,9,0.0,1,0,0,0.0059,0.1667,0.0,
666,ciao tutto zingaro mandare lavorare campo,11,0.0,1,0,0,0.002,0.0,0.0244,
667,glossario cazzo clapping_hands_medium-light_skin_tone ,3,0.0,2,1,0,0.0625,0.5,0.0667,
668,avere digerire non avere accendere tivu non sopportare esponente pdf,14,0.0,2,0,2,-0.0006,0.2,0.0,
669,essere solo parassita,4,0.0,1,0,0,-0.2188,0.0,0.0476,
670,ormai carcere essere premio cosa delinquente essere tale rimanere giudice svegliare grimacing_face ,12,0.0,4,6,4,0.031,0.0,0.012,
671,racconto donna non convincere,9,0.2222,2,0,1,-0.0186,0.0,0.0,
672,odioso,3,0.0,2,0,1,-0.125,0.0,0.0,
673,bisogna dire cosa serio lavoro non ce essere famiglia povero ce delinquenza droga trasmigrazioni essere invaso sporcizia questo dire questo cambiare cosa,30,0.0,1,0,0,0.026,0.0455,0.0,
674,appena avere vista avere vomitare,6,0.0,1,0,0,-0.006,0.0,0.0303,
675,non sopportare castaldini oca non sapere quello dire malpezzi interrompere sempre solita balla classica pdf,24,0.0417,2,1,1,0.0064,0.0667,0.0187,
676,giovanni tronchesine,2,0.0,1,0,0,0.0,0.5,0.0,
677,vivo salvini,2,0.0,1,0,0,0.0049,-0.5,0.0,
678,no non riuscire digerire non puo mettere insieme questo portata indigesto solo figurare coppia,24,0.0,3,2,2,0.0149,0.0,0.0,
679,chiedere allora avere mai pensare dare fuoco assieme tutto tuo simile partito democratico,20,0.0,2,0,1,-0.0309,0.0,0.0,
680,ordine cronologico ringraziare nulla facente islamico sfruttatore prossimo ed ladro mestiere sperare possa avere guaio,27,0.0,2,0,2,-0.0078,0.0,0.0085,
681,salvini sputare faccia,4,0.0,2,0,1,-0.0625,-0.3333,0.0,
682,rivoluzione bastare,3,0.0,1,0,0,0.0625,0.0,0.0,
683,sperare crollo,3,0.0,1,0,0,0.0195,0.0,0.0,
684,bocca lupo salvini parte mio non mollare dovere realizzare tutto come cristo terra,20,0.0,1,0,0,-0.0651,-0.0769,0.0,
685,piezo pile_of_poo ,3,0.0,1,0,0,-0.125,1.0,0.0,
686,essere contento avere pensione fame vergogna,11,0.0,5,2,2,-0.1113,0.0,0.0,
687,andare picchiata ogni volta respirare,6,0.0,2,0,1,0.0468,0.0,0.0,
688,castrazione galera immediatamente guardare come dopo giorno suicidiate carcere fare piazza pulito,20,0.0,1,0,1,0.0393,0.0833,0.0,
689,grande mio capitano,3,0.0,2,1,0,0.2227,0.0,0.0,
690,mandata malpezzi vivere campo roma poi vedere pensare diversamente,15,0.0,1,0,0,0.0448,0.1111,0.0152,
691,rivoluzione come francia,4,0.0,1,0,0,0.0312,0.0,0.0,
692,certo donna stare bene casa fare calzetta mediatore culturale dove uscire ruspa mandare casa,22,0.0,2,1,0,0.0282,0.0,0.0,
693,tagliare subito piazza quello deficiente ridonare,9,0.0,2,0,2,-0.1166,0.0,0.0204,
694,,1,0.0,1,0,0,0,0,
695,andare lavorare limacciosa chi ancora ve difendere,11,0.5455,3,1,2,-0.0345,0.1429,0.0,
696,mamma mio zoccola governo capire italiano questo schifoso essere contro italiano,16,0.0,4,0,4,-0.082,0.0,0.0375,
697,anno schifo volere vedere morte,6,0.0,1,0,0,-0.002,0.0,0.0323,
698,no essere pesante come peperonata,6,0.0,2,0,2,0.0078,0.0,0.0,
699,sbattono cittadini italiano non difendere nostro origine non difendere planirostra terra sinistri valore sperare tanto domani chi difendere tanto ritrovano dentro casa figlio unisca cosa sapere fare come suo poncio la la la,46,0.0,1,0,0,0.0268,0.303,0.0,
700,ruspa matteo,2,0.0,1,0,0,0.0,0.0,0.0,
701,proprio no odioso,3,0.0,1,0,0,-0.0727,0.0,0.0588,
702,piu odioso sei forte sopportare,13,0.0,1,0,0,-0.0712,0.0,0.0323,
703,perfetta sconosciuto popoleschi permettere nostro politonali presentare bambina senza arte parte comando grande popolo come nostro,27,0.0,2,1,0,0.0515,0.125,0.0,
704,tutto pecora fare montare asino,11,0.0,1,0,0,0.0274,0.0,0.0645,
705,fisico,1,0.0,2,1,0,0.0039,0.0,0.0,
706,dovere capire mattarella venire mafioso famiglia potere mano fa quello volere giusto avere sbagliare comandare,24,0.0,1,0,0,-0.0079,0.0,0.0091,
707,antipatico,1,0.0,1,0,0,-0.25,0.0,0.0,
708,molto emancipare questo troglodita finto buono,6,0.0,1,0,0,0.0273,0.0,0.0,
709,avere primato essere donna piu sputtavate faccia attraverso schermo televisione,16,0.0,2,0,1,-0.0,0.1,0.0,
710,alberto vecchia via gola,4,0.0,1,0,0,-0.0508,0.25,0.0,
711,non era morta castaldini,6,0.0,2,1,0,0.2603,0.0,0.0,
712,non avere parola solo vergogna rabbia non piu giustizia vendetta,8,0.0,2,0,5,0.0781,0.0,0.0,
713,detestare entrambi,2,0.0,1,0,0,-0.0312,0.0,0.0,
714,assolutamente no questo governo pagliaccio razzista verso italiano dovere finire essere stufo lavorare mantenere tutto questo straniero vivere al nostro spalla ora dire bastare,33,0.0303,1,0,0,0.0137,0.0,0.0057,
715,avere dire tutto,3,0.0,1,0,0,0.001,0.0,0.0,
716,paio forbice,4,0.0,1,0,0,0.0,0.0,0.0,
717,volere sapere buco essere uscita questo,10,0.0,2,1,1,-0.0226,0.0,0.0,
718,fermata digestione malpezzi castaldini prendere schiaffo,16,0.0,3,1,1,-0.0058,0.0,0.0,
719,malpezzi peggio lassativo vestita coso poi sembrare clown circo ridicola pettegolo,19,0.0,3,0,2,-0.0375,0.0,0.0122,
720,milano autista bus aggredito estintore passeggero arrestato,13,0.0,2,0,2,-0.0195,0.0,0.0,
721,madonna quanto odio raptus,4,0.0,2,0,2,-0.0312,0.25,0.0,
722,come aprire bocca venire vomitare,8,0.0,2,0,1,-0.0156,0.0,0.0303,
723,massima solidarieta questo ragazza proposito sicurezza ricordare quando governo berlusconi sostenere lega volere eliminare intercettazione telefonico fondamentale arrestare delinquente proteggere premier,32,0.0,2,0,6,0.0062,0.0,0.0049,
724,antipatico forte,3,0.0,2,0,1,-0.0096,0.0,0.0,
725,fare pena,3,0.0,2,1,0,-0.1679,0.0,0.0,
726,bravo ben dire,3,0.0,1,0,0,0.3108,0.0,0.0,
727,digerire questo stronzo puo digerire sasso,11,0.0,1,0,0,-0.1025,0.0,0.0238,
728,no faccia pazienza umato malpezzi no,9,0.0,3,0,7,-0.1875,0.1667,0.0,
729,dovere essere mere,6,0.0,1,0,1,0.0,0.3333,0.0,
730,zecca governo rosso possa dio rimandare riluce,8,0.0,3,1,2,-0.0586,0.1429,0.0,
731,quello avere faccia culo,6,0.0,1,0,0,-0.0001,0.0,0.0417,
732,non successo nulla strano stare solo integrare,10,0.0,2,0,2,0.0059,0.0,0.0,
733,questo essere donna grande solidarieta,6,0.0,2,0,2,0.0859,0.0,0.0,
734,matteo salvini quanto marcio sopra terrorismo sul rimbecilli capire essere tanto straniero terrorizzare idiota questo pretesto trovare meschino in conto bastare guardare tuo faccia sfalso,38,0.0263,2,0,4,-0.0759,0.1154,0.0107,
735,continuare ad invitare questo demente,8,0.0,2,1,0,-0.0573,0.0,0.027,
736,matteo quando parlare piano allergie,7,0.0,2,1,0,-0.0234,0.2,0.0,
737,essere cagare,3,0.0,1,0,0,-0.125,0.0,0.0769,
738,grande signore moglie titolare bar rapinato fine salutare matteo salvini tanche ignorare malpezzi castaldini fosso non presentare mai piu tivu questo avere faccia come culo,43,0.0233,3,0,2,-0.017,0.04,0.0058,
739,solo vedere venire vomitare,7,0.0,1,0,0,0.0064,0.0,0.037,
740,finire fare microfono cane porco volere vedere paese fare stesso opportunita qui bisogna agire bastare,27,0.0,3,2,1,0.0208,0.0,0.0196,
741,non sei piu padrone sembrare giusto persona non puo uscire tranquillo stare scherzare,17,0.0,4,2,1,-0.0271,0.0,0.0,
742, thumbs_up ,1,0.0,1,0,0,0,0,
743,come potere risolvere problema lavoratore pensionato disoccupato parlamento no andare dovere andare al trasmissione televisivo parlare aria friggere fare provare lavorare seriamente come tanto brava persona faticare portare casa stipendio sudare,50,0.0,3,1,4,-0.0543,0.0,0.0,
744,quello offesa xantiche lunedi roma avere denunciare prova evidente mandare subito suo paese questo momento giusto fare no capire questo atteggiamento questo gente sicuro troppo bastare parola fatto fatto,46,0.0435,2,1,0,0.0248,0.1034,0.0049,
745,non ce potere fare sopportare questo gallina,10,0.0,2,1,0,-0.026,0.0,0.0,
746,no insopportabile saccente maestrina,4,0.0,2,0,2,0.1042,0.0,0.0833,
747,matteo sud amare,6,0.0,2,1,0,0,0.0,0.0,
748,burocrate succhiavate,1,0.0,2,0,2,0.0,0.5,0.0,
749,bastare vedere faccia vomito vendere arrogante bugiardo bruttare,15,0.0,5,0,4,-0.1311,0.125,0.0312,
750,grande matteo,2,0.0,2,0,1,0.1289,0.0,0.0,
751,povero paolo gia questo spaccare matronei amputare andare proprio cercare,19,0.0,2,0,1,-0.0549,0.1,0.0,
752,essere babbione difendere sempre roma delinquente fare castrazione cervello coso smettere sparare cazzata,23,0.0,5,3,1,-0.0129,0.0769,0.0381,
753,schifo essere arrivare proprio frutta questo taccia oltre stare casa nostro gratis permettere insulare persona questo modo tivu stare italia sapere nessuno fa niente potere andare giro rubare uccidere violentare senza nessuno faccia niente rendere conto ormai italiano essere diventare ospite casa nostro,65,0.0,7,4,6,-0.0122,0.0465,0.0033,
754,ghigliottina volere chi stuprare questo pezza mi sinistrato certezza pena giudice ormai essere tutto sputtanate contro italiano favore delinquente,34,0.2059,5,2,4,0.014,0.1053,0.0068,
755,quale chimico castrare,6,0.0,3,3,0,-0.0469,0.0,0.0,
756,no non sapere chi piu antipatico,10,0.0,1,0,0,0.1159,0.0,0.0,
757,buttare fuori,2,0.0,1,0,0,-0.012,0.0,0.0,
758,vino tu vita,4,0.0,1,0,0,0.207,0.6667,0.0,
759,chiama imbianchino immigrato picchiare occupare casa donna malata tiene stare tacitata suo casa immigrato cui avere chiedere imbiancare parete polizia non puo cacciare giuseppe lorenzo mensoloni meno giornale,47,0.0213,2,0,2,-0.0316,0.1667,0.0,
760,andrea argentiere,2,0.0,1,0,0,0,0.0,0.0,
