non novita primo avere fatto propugnata puro gay quello finto omosessuale ed ora fare propaganda anti russia questo motivo cui non guardare primo non guardero mai,33,0.0,3,0,4,-0.0684,0.0769,0.0123,
no questo non guardo piu quinta colonna fare vomitare,11,0.0,1,0,0,0.0156,0.0,0.0189,
figurone essere questo dama quanto stazzate dire quando aprire bocca,14,0.0,3,3,1,-0.0321,0.2,0.0,
dittatore ridicolo,2,0.0,2,1,0,-0.0625,0.0,0.0,
usare forbice,4,0.0,1,0,0,0.0195,0.0,0.0,
altro melos sibilate quanto cazzata dire,8,0.25,1,0,0,0.0417,0.3333,0.025,
bordello prendere mazzo ora,8,0.0,1,0,0,-0.0104,0.0,0.0,
bah bah bah bah bah ridere chi credere,10,0.9,2,0,1,0.0206,0.625,0.0,
rotta mondezzai,4,0.0,1,0,0,0.0156,0.5,0.0,
vomitevole,1,0.0,2,1,0,0,0.0,0.0,
no nessun motti pesante,6,0.0,2,0,2,0.0052,0.5,0.0,
bravo matteo condividere pienamente,5,0.0,3,2,0,0.1755,0.0,0.0,
no odio,4,0.0,3,2,0,0.375,0.0,0.0,
bastare bastare bastare,4,0.0,2,1,0,-0.0938,0.0,0.0,
polizia carabiniere lasciare pace ragazzo sound non quello padre tobia centro sociale forse qualcuno pensare paio volta primo delinquere come insegna pdf,36,0.0,2,1,2,0.0119,0.0909,0.0,
andare zappare,3,0.0,2,1,0,0.0625,0.0,0.0,
volere svuotare stomaco intestare ascolto questo secondo vomito dissenteria propulsivo arrivare immediatamente,21,0.0,1,0,3,-0.0703,0.0833,0.0091,
bastare essere stanco questo continuo scarico africano analfabeta delinquente forza dovere organizzare manifestazione protesta,20,0.0,5,4,0,-0.0458,0.0,0.0159,
bravo bravo,4,0.0,3,2,0,0.3353,0.0,0.0,
cambio canale,2,0.0,1,0,0,0.0017,0.0,0.0,
proprio no discorso risposta studiare sempre contro italiano dovere andare africo ed insegnare dottrina laggiu,19,0.0526,3,2,1,0.027,0.0,0.0,
debbo come fa invitare castaldo chi semplice consigliere comunale cd guardare caso attaccare solo centro destra volere vitalita pieno clandestino quanto guadagnare tutto questo trasmissione televisivo,41,0.0,2,0,1,0.0273,0.0769,0.0,
chi sapere dove arrivare malpezzi personaggio squallido italiano bugiardo come fa guardare specchio tutto bugia,23,0.0,2,1,0,-0.0188,0.0667,0.018,
questo zecca andare deportato,4,0.0,2,0,1,0.026,0.0,0.0345,
carita essere insopportabile,4,0.0,2,0,1,-0.0234,0.0,0.0357,
questo zingaro maledetto altro ruspa,7,0.0,3,0,2,-0.0625,0.0,0.0278,
stasera avere capire italiano nostro nazione essere ospite,14,0.0,2,0,2,0.0383,0.0,0.0,
tutto essere tenerle schiaffo due,12,0.0,1,0,0,0.0,0.2,0.0,
gente non avere mai combinare cazzo vita vendere padre madre qualche minuto notorieta squallore,25,0.0,3,0,2,-0.073,0.0,0.0105,
dire spedire casa,7,0.0,2,0,1,0.002,0.0,0.0,
terrieri situazione non volere piu roma nero musulmano clandestino delinquente stupratore,16,0.25,1,0,0,0.022,0.1818,0.0449,
stupire invitare questo trasmissione personaggio stimi,10,0.0,1,0,0,0.0117,0.1667,0.0,
fare scomparire pdf voto forza matteo salvini,10,0.8,1,0,0,-0.0465,0.0,0.0,
polso duro tutto,4,0.0,2,0,1,-0.15,0.0,0.0,
renzi dovere fare fuori subito sapere come fa fare italia questo distruggere giorno giorno grazia renzi,26,0.0,2,0,3,0.0202,0.0,0.0,
odioso entrambi appena aprire bocca iniziare sparare cavolate angry_face ,8,0.125,2,1,1,-0.141,0.0,0.0,
brutto troia,2,0.0,1,0,0,-0.3711,0.0,0.0833,
sei primo indagare sei nessuno ansare sei solo demente donna capra anti costituzionale,23,0.0,1,0,3,-0.0444,0.0,0.0233,
saputello antipatico non digeribile bicarbonato tanno sempre tivu quando lavorare,12,0.0833,6,2,4,-0.0723,0.2,0.0,
chi digerire nemmeno fachiro odioso maniera stratosferico,9,0.1111,4,4,0,0.101,0.0,0.0175,
dovere andare via brava tanche,6,0.0,3,2,0,-0.0208,0.2,0.0,
detestare avere voce coso stridulo essere arrogante brava solo palla,14,0.0,2,1,0,0.1327,0.0,0.0147,
mare senza problema dieta perfetta,11,0.0909,2,0,1,-0.1055,0.0,0.0,
come mai meta italia tribunale minore assistente sociale essere piu attivo,15,0.0,2,1,0,-0.0624,0.0,0.0,
come donna racchio voce odioso,8,0.0,1,0,0,-0.1076,0.0,0.0667,
castaldini poverina non sapere mai pesce prendere dire sempre stesso cosa resto bologna fare tagliatella vitellini peccato essere carina,30,0.0,5,0,4,0.0133,0.1053,0.0,
essere peggio gustarla fare cagare veramente consiglio chi soffrire stitichezza,16,0.0,3,2,0,-0.0762,0.1,0.0127,
tipico sex ormai trattare scemo,10,0.2,2,0,1,0.1035,0.2,0.0323,
pesante non sapere chi peggio,9,0.0,3,2,0,0.1044,0.0,0.0,
schifo vergone essere italiano,7,0.0,1,0,0,-0.1927,0.25,0.0,
aspettare maranello poi forca trafiggere tutto piduisti,9,0.8889,2,0,2,0.0156,0.2857,0.0,
essere insopportabile quello dire non appartenere vita cittadino italiano trovare ad affrontare voce essere fastidioso ascoltare,27,0.0,2,0,2,-0.0617,0.0,0.0078,
non pago tu luce guardare stupidata lava altro scervello,13,0.0,3,2,4,0.0788,0.2222,0.0,
rottamare politicamente come altro,6,0.0,1,0,0,0.0417,0.0,0.0,
voce questo gente dire male essere italiano,16,0.0,1,0,0,-0.1231,0.0,0.0,
malpezzi aria milonga vedere benissimo gang bang,11,0.0,1,0,2,0.0449,0.1429,0.0,
vomito mangiapane tradimento ovvio tenere pdf altrimenti cosa andare fare,15,0.0667,4,3,0,0.0833,0.1,0.0,
avere dna crimine sporcizia intanto danno casa popolare pagare nostro tassa italiano dormire strada se fortunato possedere macchina potere dormire altrimenti sotto ponte tanto,42,0.0,2,1,1,0.0398,0.0,0.0,
essere arpia ignorante,4,0.0,1,0,0,-0.2734,0.0,0.0455,
dire domani mattina andare ruspa buttare tutto giu tenere quello baracca fare storia quello ubriacone via casa,31,0.0,4,0,3,0.0039,0.0,0.0,
entrambi mettere gabbia leone affamare urtare solo vedere questo,18,0.0,3,0,2,0.0033,0.0,0.0,
difendere diritto italiano immigrato avere rotto ormai essere diventare intollerante razzista piu mai tutto diritto non volere piu,29,0.0,6,0,5,-0.0623,0.0,0.0077,
no essere brava persona cosa stare dire essere risorsa nostro paese sporcare rubare non fare oca zoo mattina sera essere fondamentale altrimenti criminalita come andare avanti,28,0.0,7,0,11,-0.0119,0.0769,0.0114,
assolutamente no,2,0.0,1,0,0,0.375,0.0,0.0,
no odioso,2,0.0,1,0,0,0.3233,0.0,0.1111,
malpezzi meglio stia zitto dovere vergone difendere sequela gentaglia non solo castrazione pene severo,21,0.0,1,0,0,0.1094,0.1429,0.0098,
donna non avere idea realta cui vivere cittadino autoctono comprendere librandoti,16,0.0,2,0,1,0.0231,0.0909,0.0,
schifo vomito,5,0.0,2,1,0,-0.2671,0.0,0.0769,
ruspare tutto,2,1.0,1,0,0,0.0039,0.0,0.0,
salvini libero vitalita questo ladro delinquenza,8,0.0,1,0,0,-0.043,0.0,0.0208,
sperare italiano votare no coso togliere mezzo questo cancro renzi questo uccidere tutto abbasso renzi tutto sinistra marcia corrotta terrorista forza salvini destra,34,1.0,1,0,0,0.0025,-0.0435,0.0,
femminista dove essere,5,0.2,2,1,0,0.0,0.0,0.0,
no prendere fondello italiano prendere nostro soldo italiano dare,19,0.0,1,0,0,-0.0127,0.0,0.0,
sentire blaterare cagare pazzesco,6,0.3333,2,0,1,-0.0713,0.0,0.0303,
qua fregare casa perdere tempo parlare diritto civile,16,0.9375,1,0,0,0.0003,0.0,0.0,
lager lager lager lager lager lager lager,7,0.0,1,0,0,-0.0266,0.0,0.0,
favore mandare lavare piatto casa stupido,12,0.0,1,0,0,-0.026,0.0,0.0244,
civetta trottera non essere ed accordo ma essere veramente donna como pure lantanide taglione meno,22,0.0,1,0,0,0.0098,0.3333,0.0,
imbecille orecchino spacciare mediatore roma roba matto parlare cretino pdf parlare ed integrazione portale casa tuo cretino,26,0.0,5,2,2,-0.0281,0.1765,0.0161,
favore rendere conto cazzata dire,11,0.0,2,1,0,0.0167,0.0,0.0303,
lasciare passerella ragionamento fare essere bumerang,11,0.1818,3,2,3,0.002,0.1667,0.0,
matteo vergogna pensare saluto,10,0.0,3,1,1,-0.0664,0.0,0.0,
matteo eccola risolvere tutto problema,7,0.0,2,1,0,0.0,0.0,0.0,
non digerire,3,0.0,1,0,0,0.0332,0.0,0.0,
oggi avere sentire bocca renzi dire non capire italiano non essere accorgere pagano meno tassa rendere conto quello dire questo mentecatto chi votare votera ora nessuno avere votare stare decidere spendere nostro soldo regalare tutto quello stare invadere tutto uomo italia pensare stare invadere mantenere pure,72,0.0,3,0,2,-0.0234,0.0,0.0032,
tolleranza zero bastare,3,0.0,2,1,0,0.0938,0.0,0.0,
ovviamente bisognera votare no possibile rimorso votare no referendum sara quello allineare decretati estremo sinistra popo anticomunista scazzavi no goal villini,34,0.0588,3,2,1,0.0376,0.2857,0.0,
corso difesa personale gratuito donna uomo aumentare possibilita difesa intervento,19,0.0526,1,0,0,-0.0522,0.0,0.0,
voto no riforma votare solo pdf cd verdiano leccia non sentire ignorante realista poi ricordare questo riforma fatta governo non eleggere popolo ministro mollusco losco bosco affare anticostituzionale poco,40,0.0,4,1,8,-0.0165,0.1379,0.0098,
piu tosto spegnere tivu,5,0.0,1,0,0,0.0312,0.25,0.0,
cagare,2,0.0,2,1,0,-0.4258,0.0,0.0,
puttanata,1,0.0,1,0,0,-0.2656,0.0,0.0,
donna non picchiare fiore proprio tutto non puo fare qualche eccezione,16,0.0,5,2,9,0.0168,0.0,0.0,
pescatore prendere tutto quello essere governo buttare mare peso attaccare gamba,17,0.0,1,0,1,-0.0081,0.0,0.0,
no odioso malpezzi come tutto veneziani castaldini lasciare stare,13,0.0,1,0,0,0.0768,0.1111,0.0154,
no essere insopportabile prendere schiaffo,5,0.0,4,0,5,0.0937,0.0,0.0238,
quando essere questo scemo cambiare canale non capire invitare snebbio intanto opinione equivalere zero,25,0.0,1,0,2,0.0254,0.0714,0.0097,
liberare questo clandestino avere strada pieno fuori tutto,10,0.0,1,0,0,-0.0187,0.0,0.0,
governo traditore vendere suo elettore,6,0.0,3,0,3,0.0005,0.0,0.0,
odioso tutto starnazzare,8,0.0,4,3,0,-0.0625,0.0,0.0,
fare venire vomitare bouquet ,6,0.0,1,0,0,0.0,0.0,0.05,
sperare no sapere cuscini sparendo essere destra chiassoso incazzo sinistra amica roma italia spazzatura,28,0.0,1,0,0,-0.0391,0.2857,0.0192,
quando vedere fare rabbrividite tale punto bloccare digestione essere veramente insopportabile venire vomitare odioso,23,0.0,2,0,1,-0.0176,0.0714,0.0256,
quanto bambino ed anziano essere malmenare primo mettere telecamera,11,0.0,2,1,0,0.043,0.0,0.0,
appena vedere cambio canale,5,0.0,1,0,0,0.0072,0.0,0.0,
scusa matteo quello muratore prendere collottola fare uscire casa mio prepotenza magari finestra potere fare,28,0.0,2,1,3,0.0009,0.0,0.0,
partecipare fare odiare meglio coso caro saluto ad entrambi,11,0.0,4,0,3,0.2031,0.0,0.0,
quando fare quello sorriso ridicolo prendere schiaffo,9,0.0,1,0,0,-0.0078,0.1429,0.0,
stupratore pedofilo nessuna pieta castrazione lavoro forzato vita,12,0.0,2,0,2,-0.0241,0.0,0.0,
becco lasciare perdere andare renzi,6,0.0,1,0,0,-0.043,0.0,0.0,
plauso ad uomo voraginoso,7,0.0,2,1,0,0.0632,0.25,0.0,
tutto questo stupratore sia italiano straniero dovere avere pene severo rovinare donna questo caso ragazzina sempre,23,0.0,2,1,4,-0.0512,0.0,0.0087,
matteo avere tramenato nuovo sigaretta poi dire non avere aumentare tassa smorto tuo,20,0.1,5,1,6,0.0644,0.1538,0.0,
truffatore scazzavo solo fregatura potere arrivare,7,0.0,2,0,1,-0.0229,0.1667,0.0,
stima grande coraggio questo ragazza violentare,8,0.0,2,0,1,0.1203,0.0,0.0,
essere zecca rossa volere fare,8,0.0,3,2,0,-0.0013,0.0,0.0333,
matteo salvini finalmente avere dire cosa quasi giusto pericolo castrazione chimico questo depravato provare piacere semplicemente imporre proprio volere donna bambino stuprare pericolo non avere piu capacitare fisico stuprare sfogare proprio frustrazione uccidere vittima soluzione migliore reintrodurre pena morte,64,0.0,5,2,5,0.0024,-0.0256,0.0,
questo famiglia albanese italianese sia non convincere vedere mattina sera tutto trasmissivo tivu fare buio porre dove non mettere piede manco armato bomba mano,42,0.0,2,0,4,-0.0195,0.125,0.0,
ambedue antipatico petulante mandare casa cucire fare maglia,14,0.0,3,0,2,-0.0618,0.0,0.0,
parola insopportabile,3,0.0,2,1,0,-0.1562,0.0,0.0476,
avere occhio arrossare avere sonno cosa,8,0.0,1,0,0,0.0854,0.0,0.0,
come diritto espressione satira non dovere avere limite sorta domani chi scegliera dove cosa mettere paletto liberta espressione satira quale corollario primo funzionare solo non essere limite no essere balia vincolo arbitrario dittatura nascere questo,58,0.0,3,1,4,0.0218,0.0,0.0,
parlare altro gallina,3,0.0,1,0,0,0.0391,0.0,0.0,
andare matteo,2,0.0,2,1,0,-0.1113,0.0,0.0,
"avere tutto mio personalizzare ed altro avere regalare tanto essere sempre piu avere sempre battuta pronto libro conoscere meglio cancellare legge tornero casa ""z	u	l	u"" immigrato non scappare nessuna guerra piu sicurezza meno tassa politico accrescere nostro popolazione andare matteo velina",60,0.0,10,1,11,0.0361,0.075,0.0,
coraggio andare tivu chissa come prendere culo fuori italia,17,0.0,1,0,0,-0.0134,0.1111,0.0169,
non sembrare giusto ostentare vicenda familiare questo disinvoltura,10,0.0,2,0,1,-0.0797,0.0,0.0,
no ogni volta dovere prendere diesel,7,0.0,1,0,0,-0.026,0.1667,0.0,
ciao chiamare vispo teresa mio parto dire persona non sapere cosa dire parlare parlare non dire nulla,28,0.0,1,0,0,-0.0037,0.0,0.0,
parlare roma naturalmente,4,0.0,1,0,0,-0.0208,0.3333,0.04,
iniettare proprio estrogeno coso puo essere calmare senno vedere crescere tetta stuprare stesso,21,0.0,1,0,0,0.0373,0.0,0.0,
mandare vaffanculo chiedere come avere fatto entrare politica motivo sapere gia,18,0.0,4,1,2,0.0213,0.0909,0.0,
no grazia,2,0.0,1,0,0,-0.2379,0.0,0.0,
caro matteo salvini dare voto quello dire tutto votero essere cazzata distruggere impresa artigiano studio settore tornero infame roma spazzare via ruspa tutto clandestino essere solo uomo sbarcare nostro mare fare ritornare suo paese abbraccio forte continuare coso votero al prossimo elezione ciao tuo fan,65,0.0,1,0,0,0.0179,0.0222,0.0065,
famiglia,2,0.0,2,0,1,0.0,0.0,0.0,
no bicarbonato mai,4,0.0,4,1,4,0.0,0.0,0.0,
altro universita gratis migrare,6,0.0,2,1,0,-0.0156,0.0,0.0,
vergogna,1,0.0,1,0,0,-0.4844,0.0,0.0,
no non digerire tanche gliele cantare,9,0.0,1,0,0,0.0059,0.1667,0.0,
ciao tutto zingaro mandare lavorare campo,11,0.0,1,0,0,0.002,0.0,0.0244,
glossario cazzo clapping_hands_medium-light_skin_tone ,3,0.0,2,1,0,0.0625,0.5,0.0667,
avere digerire non avere accendere tivu non sopportare esponente pdf,14,0.0,2,0,2,-0.0006,0.2,0.0,
essere solo parassita,4,0.0,1,0,0,-0.2188,0.0,0.0476,
ormai carcere essere premio cosa delinquente essere tale rimanere giudice svegliare grimacing_face ,12,0.0,4,6,4,0.031,0.0,0.012,
racconto donna non convincere,9,0.2222,2,0,1,-0.0186,0.0,0.0,
odioso,3,0.0,2,0,1,-0.125,0.0,0.0,
bisogna dire cosa serio lavoro non ce essere famiglia povero ce delinquenza droga trasmigrazioni essere invaso sporcizia questo dire questo cambiare cosa,30,0.0,1,0,0,0.026,0.0455,0.0,
appena avere vista avere vomitare,6,0.0,1,0,0,-0.006,0.0,0.0303,
non sopportare castaldini oca non sapere quello dire malpezzi interrompere sempre solita balla classica pdf,24,0.0417,2,1,1,0.0064,0.0667,0.0187,
giovanni tronchesine,2,0.0,1,0,0,0.0,0.5,0.0,
vivo salvini,2,0.0,1,0,0,0.0049,-0.5,0.0,
no non riuscire digerire non puo mettere insieme questo portata indigesto solo figurare coppia,24,0.0,3,2,2,0.0149,0.0,0.0,
chiedere allora avere mai pensare dare fuoco assieme tutto tuo simile partito democratico,20,0.0,2,0,1,-0.0309,0.0,0.0,
ordine cronologico ringraziare nulla facente islamico sfruttatore prossimo ed ladro mestiere sperare possa avere guaio,27,0.0,2,0,2,-0.0078,0.0,0.0085,
salvini sputare faccia,4,0.0,2,0,1,-0.0625,-0.3333,0.0,
rivoluzione bastare,3,0.0,1,0,0,0.0625,0.0,0.0,
sperare crollo,3,0.0,1,0,0,0.0195,0.0,0.0,
bocca lupo salvini parte mio non mollare dovere realizzare tutto come cristo terra,20,0.0,1,0,0,-0.0651,-0.0769,0.0,
piezo pile_of_poo ,3,0.0,1,0,0,-0.125,1.0,0.0,
essere contento avere pensione fame vergogna,11,0.0,5,2,2,-0.1113,0.0,0.0,
andare picchiata ogni volta respirare,6,0.0,2,0,1,0.0468,0.0,0.0,
castrazione galera immediatamente guardare come dopo giorno suicidiate carcere fare piazza pulito,20,0.0,1,0,1,0.0393,0.0833,0.0,
grande mio capitano,3,0.0,2,1,0,0.2227,0.0,0.0,
mandata malpezzi vivere campo roma poi vedere pensare diversamente,15,0.0,1,0,0,0.0448,0.1111,0.0152,
rivoluzione come francia,4,0.0,1,0,0,0.0312,0.0,0.0,
certo donna stare bene casa fare calzetta mediatore culturale dove uscire ruspa mandare casa,22,0.0,2,1,0,0.0282,0.0,0.0,
tagliare subito piazza quello deficiente ridonare,9,0.0,2,0,2,-0.1166,0.0,0.0204,
,1,0.0,1,0,0,0,0,
andare lavorare limacciosa chi ancora ve difendere,11,0.5455,3,1,2,-0.0345,0.1429,0.0,
mamma mio zoccola governo capire italiano questo schifoso essere contro italiano,16,0.0,4,0,4,-0.082,0.0,0.0375,
anno schifo volere vedere morte,6,0.0,1,0,0,-0.002,0.0,0.0323,
no essere pesante come peperonata,6,0.0,2,0,2,0.0078,0.0,0.0,
sbattono cittadini italiano non difendere nostro origine non difendere planirostra terra sinistri valore sperare tanto domani chi difendere tanto ritrovano dentro casa figlio unisca cosa sapere fare come suo poncio la la la,46,0.0,1,0,0,0.0268,0.303,0.0,
ruspa matteo,2,0.0,1,0,0,0.0,0.0,0.0,
proprio no odioso,3,0.0,1,0,0,-0.0727,0.0,0.0588,
piu odioso sei forte sopportare,13,0.0,1,0,0,-0.0712,0.0,0.0323,
perfetta sconosciuto popoleschi permettere nostro politonali presentare bambina senza arte parte comando grande popolo come nostro,27,0.0,2,1,0,0.0515,0.125,0.0,
tutto pecora fare montare asino,11,0.0,1,0,0,0.0274,0.0,0.0645,
fisico,1,0.0,2,1,0,0.0039,0.0,0.0,
dovere capire mattarella venire mafioso famiglia potere mano fa quello volere giusto avere sbagliare comandare,24,0.0,1,0,0,-0.0079,0.0,0.0091,
antipatico,1,0.0,1,0,0,-0.25,0.0,0.0,
molto emancipare questo troglodita finto buono,6,0.0,1,0,0,0.0273,0.0,0.0,
avere primato essere donna piu sputtavate faccia attraverso schermo televisione,16,0.0,2,0,1,-0.0,0.1,0.0,
alberto vecchia via gola,4,0.0,1,0,0,-0.0508,0.25,0.0,
non era morta castaldini,6,0.0,2,1,0,0.2603,0.0,0.0,
non avere parola solo vergogna rabbia non piu giustizia vendetta,8,0.0,2,0,5,0.0781,0.0,0.0,
detestare entrambi,2,0.0,1,0,0,-0.0312,0.0,0.0,
assolutamente no questo governo pagliaccio razzista verso italiano dovere finire essere stufo lavorare mantenere tutto questo straniero vivere al nostro spalla ora dire bastare,33,0.0303,1,0,0,0.0137,0.0,0.0057,
avere dire tutto,3,0.0,1,0,0,0.001,0.0,0.0,
paio forbice,4,0.0,1,0,0,0.0,0.0,0.0,
volere sapere buco essere uscita questo,10,0.0,2,1,1,-0.0226,0.0,0.0,
fermata digestione malpezzi castaldini prendere schiaffo,16,0.0,3,1,1,-0.0058,0.0,0.0,
malpezzi peggio lassativo vestita coso poi sembrare clown circo ridicola pettegolo,19,0.0,3,0,2,-0.0375,0.0,0.0122,
milano autista bus aggredito estintore passeggero arrestato,13,0.0,2,0,2,-0.0195,0.0,0.0,
madonna quanto odio raptus,4,0.0,2,0,2,-0.0312,0.25,0.0,
come aprire bocca venire vomitare,8,0.0,2,0,1,-0.0156,0.0,0.0303,
massima solidarieta questo ragazza proposito sicurezza ricordare quando governo berlusconi sostenere lega volere eliminare intercettazione telefonico fondamentale arrestare delinquente proteggere premier,32,0.0,2,0,6,0.0062,0.0,0.0049,
antipatico forte,3,0.0,2,0,1,-0.0096,0.0,0.0,
fare pena,3,0.0,2,1,0,-0.1679,0.0,0.0,
bravo ben dire,3,0.0,1,0,0,0.3108,0.0,0.0,
digerire questo stronzo puo digerire sasso,11,0.0,1,0,0,-0.1025,0.0,0.0238,
no faccia pazienza umato malpezzi no,9,0.0,3,0,7,-0.1875,0.1667,0.0,
dovere essere mere,6,0.0,1,0,1,0.0,0.3333,0.0,
zecca governo rosso possa dio rimandare riluce,8,0.0,3,1,2,-0.0586,0.1429,0.0,
quello avere faccia culo,6,0.0,1,0,0,-0.0001,0.0,0.0417,
non successo nulla strano stare solo integrare,10,0.0,2,0,2,0.0059,0.0,0.0,
questo essere donna grande solidarieta,6,0.0,2,0,2,0.0859,0.0,0.0,
matteo salvini quanto marcio sopra terrorismo sul rimbecilli capire essere tanto straniero terrorizzare idiota questo pretesto trovare meschino in conto bastare guardare tuo faccia sfalso,38,0.0263,2,0,4,-0.0759,0.1154,0.0107,
continuare ad invitare questo demente,8,0.0,2,1,0,-0.0573,0.0,0.027,
matteo quando parlare piano allergie,7,0.0,2,1,0,-0.0234,0.2,0.0,
essere cagare,3,0.0,1,0,0,-0.125,0.0,0.0769,
grande signore moglie titolare bar rapinato fine salutare matteo salvini tanche ignorare malpezzi castaldini fosso non presentare mai piu tivu questo avere faccia come culo,43,0.0233,3,0,2,-0.017,0.04,0.0058,
solo vedere venire vomitare,7,0.0,1,0,0,0.0064,0.0,0.037,
finire fare microfono cane porco volere vedere paese fare stesso opportunita qui bisogna agire bastare,27,0.0,3,2,1,0.0208,0.0,0.0196,
non sei piu padrone sembrare giusto persona non puo uscire tranquillo stare scherzare,17,0.0,4,2,1,-0.0271,0.0,0.0,
 thumbs_up ,1,0.0,1,0,0,0,0,
come potere risolvere problema lavoratore pensionato disoccupato parlamento no andare dovere andare al trasmissione televisivo parlare aria friggere fare provare lavorare seriamente come tanto brava persona faticare portare casa stipendio sudare,50,0.0,3,1,4,-0.0543,0.0,0.0,
quello offesa xantiche lunedi roma avere denunciare prova evidente mandare subito suo paese questo momento giusto fare no capire questo atteggiamento questo gente sicuro troppo bastare parola fatto fatto,46,0.0435,2,1,0,0.0248,0.1034,0.0049,
non ce potere fare sopportare questo gallina,10,0.0,2,1,0,-0.026,0.0,0.0,
no insopportabile saccente maestrina,4,0.0,2,0,2,0.1042,0.0,0.0833,
matteo sud amare,6,0.0,2,1,0,0,0.0,0.0,
burocrate succhiavate,1,0.0,2,0,2,0.0,0.5,0.0,
bastare vedere faccia vomito vendere arrogante bugiardo bruttare,15,0.0,5,0,4,-0.1311,0.125,0.0312,
grande matteo,2,0.0,2,0,1,0.1289,0.0,0.0,
povero paolo gia questo spaccare matronei amputare andare proprio cercare,19,0.0,2,0,1,-0.0549,0.1,0.0,
essere babbione difendere sempre roma delinquente fare castrazione cervello coso smettere sparare cazzata,23,0.0,5,3,1,-0.0129,0.0769,0.0381,
schifo essere arrivare proprio frutta questo taccia oltre stare casa nostro gratis permettere insulare persona questo modo tivu stare italia sapere nessuno fa niente potere andare giro rubare uccidere violentare senza nessuno faccia niente rendere conto ormai italiano essere diventare ospite casa nostro,65,0.0,7,4,6,-0.0122,0.0465,0.0033,
ghigliottina volere chi stuprare questo pezza mi sinistrato certezza pena giudice ormai essere tutto sputtanate contro italiano favore delinquente,34,0.2059,5,2,4,0.014,0.1053,0.0068,
quale chimico castrare,6,0.0,3,3,0,-0.0469,0.0,0.0,
no non sapere chi piu antipatico,10,0.0,1,0,0,0.1159,0.0,0.0,
buttare fuori,2,0.0,1,0,0,-0.012,0.0,0.0,
vino tu vita,4,0.0,1,0,0,0.207,0.6667,0.0,
chiama imbianchino immigrato picchiare occupare casa donna malata tiene stare tacitata suo casa immigrato cui avere chiedere imbiancare parete polizia non puo cacciare giuseppe lorenzo mensoloni meno giornale,47,0.0213,2,0,2,-0.0316,0.1667,0.0,
andrea argentiere,2,0.0,1,0,0,0,0.0,0.0,
ap,1,0.0,2,0,1,0.0337,1.0,0.0,
chiedere debbio male avere fatto invitare sempre quello ormai forza sentire parlare avere ulcera,23,0.0,1,0,0,-0.0303,0.0714,0.0,
soluzione solo bastare sinistra governo,9,0.0,1,0,1,-0.0635,0.0,0.0,
no nessuna essere proprio indigesto poi avere notare quello pdf come curare immagine chi veste truccare meglio fare caso come essere primo come essere oggi difendere solo interesse nostro non glia fregare meno,48,0.0208,6,1,5,0.045,0.0588,0.0,
credo storia insegnare riflettere senza essere tracciavi,10,0.0,2,0,2,0.0285,0.1429,0.0,
grande zia vaffanculo moncherini,6,0.0,2,1,0,0.0645,0.75,0.0,
schifo governo pagare non fa nulla essere senza parola,14,0.0,1,0,0,0.0437,0.0,0.0,
malata,2,0.5,1,0,0,-0.6328,0.0,0.0,
satira bastare,4,0.25,1,0,0,0.0312,0.0,0.0,
questo malpezzi castaldini non rendere conto italiano non sopportare quanto essere inutile ridicola questo sorrisetto demente povero kris avere votato questo debbio favore volere potere seguire tuo trasmissione senza questo vomitevole intervento evitare favore grazia,54,0.0,7,0,6,0.0222,0.0571,0.0037,
rispettare infermiere,1,0.0,1,0,0,0.2446,0.0,0.0,
fernet branca,5,0.0,2,0,1,-0.0098,0.0,0.0,
finca non riuscira guarire stupidire demenza sinistrato amico barbaro delinquente fare padrone,22,0.0,2,0,1,0.0284,0.0,0.0213,
fata stare zitto questo non potere sentire,9,0.0,2,0,1,-0.0104,0.0,0.0,
malpezzi contrario castrazione chimico volere certezza pene piu pena,17,0.0588,2,0,1,-0.0218,0.0,0.0,
mancare cagare medioevo,5,0.0,1,0,0,-0.1753,0.0,0.0435,
no non sopportare non potere piu sentire persevering_face ,10,0.0,4,2,1,-0.0323,0.0,0.0,
matteo salvini castrazione,5,0.4,2,0,1,0.0,-0.3333,0.0,
comunque ruspa governo pdf,5,0.0,2,0,1,-0.0488,0.25,0.0,
tappare bocca malpezzi pensare matteo questo dire po cavolate,15,0.0,1,0,0,-0.0045,0.0,0.0,
manca scogliono librandi mirandi come cacchio chiama quello pover uomo,14,0.0,2,0,1,-0.0293,0.2,0.0143,
non avere capire riforma senato unione civile sterchi option modo impedire fare fiorire vostro proposta rendere gratuito asilo nido soprattutto francia unione civile sterchi option essere gia realta tempo forse primo gratuito asilo nido testina,55,0.0182,6,3,6,-0.0037,0.1143,0.0,
renzi fare veramente schifo saio quello dito dove dovere mettere,12,0.9167,2,3,0,0.0938,0.0,0.0156,
insopportabile vivere italia,6,0.0,3,2,0,-0.1042,0.0,0.0,
fare schifo fare vomitare,4,0.0,2,0,2,0.0,0.0,0.08,
marco rovini troll pagare mafia capitale,7,0.0,1,0,0,0.0,0.3333,0.025,
umanizziamo bruciare qualcuno vedere khmer gambiera cosa,9,0.0,1,0,0,-0.0038,0.5714,0.0,
volere molto citrina,5,0.0,2,1,0,0.0625,0.3333,0.0,
gatta attaccato matronei,5,0.0,1,0,0,-0.0339,0.3333,0.0,
come sei governo questo lurido rammaglia dovere fare sparire,11,0.0,1,0,0,-0.2031,0.1111,0.0,
